global_problem_id,source,model_name,CompStatus,CSRBinary,TestsAvailable,ValgrindStatus,UBStatus
LC_206,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_515,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_475,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2049,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_936,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_148,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1145,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2646,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1430,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1675,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_101,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2807,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3406,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2109,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1214,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2445,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3243,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1311,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1047,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2838,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3377,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_979,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2825,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1762,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_636,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1942,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2542,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2512,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_825,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
MD_prob_041,Mendeley,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2360,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1305,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_23,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3425,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_659,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_687,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_913,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1171,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1530,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_333,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_923,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1697,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_484,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2974,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2035,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_942,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1104,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_1508,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1673,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_321,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1885,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1850,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_257,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_557,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1764,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2604,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_106,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2378,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2316,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_96,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_107,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_946,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_61,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2472,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_31,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_862,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1455,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2832,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2876,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1648,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1679,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_75,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
MD_prob_020,Mendeley,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1054,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3331,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3327,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_844,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_269,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2581,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1616,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2662,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1361,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_328,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2867,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2441,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_323,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1938,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2357,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1963,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_616,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1080,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_857,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1696,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
MD_prob_034,Mendeley,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
MD_prob_005,Mendeley,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2599,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_611,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1245,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_998,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_481,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1377,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1910,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1022,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_826,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1591,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
MD_prob_018,Mendeley,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_563,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_924,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_480,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1896,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2530,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3113,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2058,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_872,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2465,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_407,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_527,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_71,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1315,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2462,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1719,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_685,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_337,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2385,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1290,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_226,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_11,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1569,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1687,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_671,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3481,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1753,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_349,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_658,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2182,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1705,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_524,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_28,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2492,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_110,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_139,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2421,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_701,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_530,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
MD_prob_001,Mendeley,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3194,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1199,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3013,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1046,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1598,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_140,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_675,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2297,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_109,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_502,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2003,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2277,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1469,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_663,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_809,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1916,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_203,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2211,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2973,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2791,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2095,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_968,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_653,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_772,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1147,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_783,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2344,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3359,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_907,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_971,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1786,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_630,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_378,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3241,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2467,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_100,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2149,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1494,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_86,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1268,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_1928,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3081,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2092,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2846,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_329,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_768,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2105,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3412,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3042,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_215,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_129,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2335,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2562,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_344,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_1861,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3373,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_876,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1298,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3174,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1615,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_820,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_921,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2865,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_199,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1382,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_969,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2242,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_189,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1055,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_633,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_817,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_298,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2396,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_786,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1026,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2905,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
MD_prob_028,Mendeley,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_1089,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1094,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_769,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_922,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2130,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_272,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1712,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3316,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_316,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_547,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1898,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2233,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2511,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_227,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_696,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1632,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
MD_prob_040,Mendeley,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_141,LeetCode,openai/gpt-oss-120b,Pass,1,1,Timeout,Timeout
LC_821,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_606,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1856,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3015,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_358,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_108,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1698,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_331,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_763,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_2247,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2076,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2355,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1948,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2925,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2944,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_5,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
MD_prob_049,Mendeley,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2328,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1971,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1868,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1614,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3123,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3342,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2764,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_236,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2196,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_287,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
MD_prob_039,Mendeley,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
